monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724388606837000,10818,1807786517,0,0,172,74073725,1,160,20181000
1724388626807000,10819,1807786677,0,0,172,74073725,1,160,19970000
1724388646820000,10820,1807786837,0,0,172,74073725,1,160,20013000
1724388666813000,10821,1807786997,0,0,172,74073725,1,160,19993000
1724388686682000,10822,1807787157,0,0,172,74073725,1,160,19869000
1724388706916000,10823,1807787317,0,0,172,74073725,1,160,20234000
1724388726776000,10824,1807787477,0,0,172,74073725,1,160,19860000
1724388746665000,10825,1807787637,0,0,172,74073725,1,160,19889000
1724388766726000,10826,1807787797,0,0,172,74073725,1,160,20061000
1724388786790000,10827,1807787957,0,0,172,74073725,1,160,20064000
1724388806970000,10828,1807788117,0,0,172,74073725,1,160,20180000
1724388826461000,10829,1807788277,0,0,172,74073725,1,160,19491000
1724388846458000,10830,1807788437,0,0,172,74073725,1,160,19997000
1724388866694000,10831,1807788597,0,0,172,74073725,1,160,20236000
1724388886589000,10832,1807788757,0,0,172,74073725,1,160,19895000
1724388906775000,10833,1807788917,0,0,172,74073725,1,160,20186000
1724388926613000,10834,1807789077,0,0,172,74073725,1,160,19838000
1724388946800000,10835,1807789237,0,0,172,74073725,1,160,20187000
1724388966433000,10836,1807789397,0,0,172,74073725,1,160,19633000
1724388986762000,10837,1807789557,0,0,172,74073725,1,160,20329000
1724389006367000,10838,1807789717,0,0,172,74073725,1,160,19605000
1724389027013000,10839,1807789877,0,0,172,74073725,1,160,20646000
1724389046575000,10840,1807790037,0,0,172,74073725,1,160,19562000
1724389066539000,10841,1807790197,0,0,172,74073725,1,160,19964000
1724389087121000,10842,1807790357,0,0,172,74073725,1,160,20582000
1724389106576000,10843,1807790517,0,0,172,74073725,1,160,19455000
1724389126384000,10844,1807790677,0,0,172,74073725,1,160,19808000
1724389148499000,10845,1807790837,0,0,172,74073725,1,160,22115000
1724389166024000,10846,1807790997,0,0,172,74073725,1,160,17525000
1724389186465000,10847,1807791157,0,0,172,74073725,1,160,20441000
1724389206472000,10848,1807791317,0,0,172,74073725,1,160,20007000
1724389226321000,10849,1807791477,0,0,172,74073725,1,160,19849000
1724389246551000,10850,1807791637,0,0,172,74073725,1,160,20230000
