monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724400991343000,25006,274080,0,0,172,1264029031,1,160,20365000
1724401011694000,25007,274240,0,0,172,1264029031,1,160,20351000
1724401031055000,25008,274400,0,0,172,1264029031,1,160,19361000
1724401051405000,25009,274560,0,0,172,1264029031,1,160,20350000
1724401069974000,25010,274720,0,0,172,1264029031,1,160,18569000
1724401091417000,25011,274880,0,0,172,1264029031,1,160,21443000
1724401110919000,25012,275040,0,0,172,1264029031,1,160,19502000
1724401131320000,25013,275200,0,0,172,1264029031,1,160,20401000
1724401151691000,25014,275360,0,0,172,1264029031,1,160,20371000
1724401171017000,25015,275520,0,0,172,1264029031,1,160,19326000
1724401191500000,25016,275680,0,0,172,1264029031,1,160,20483000
1724401210988000,25017,275840,0,0,172,1264029031,1,160,19488000
1724401230906000,25018,276000,0,0,172,1264029031,1,160,19918000
1724401251243000,25019,276160,0,0,172,1264029031,1,160,20337000
1724401270928000,25020,276320,0,0,172,1264029031,1,160,19685000
1724401291425000,25021,276480,0,0,172,1264029031,1,160,20497000
1724401310342000,25022,276640,0,0,172,1264029031,1,160,18917000
1724401330079000,25023,276800,0,0,172,1264029031,1,160,19737000
1724401350741000,25024,276960,0,0,172,1264029031,1,160,20662000
1724401371243000,25025,277120,0,0,172,1264029031,1,160,20502000
1724401391759000,25026,277280,0,0,172,1264029031,1,160,20516000
1724401411114000,25027,277440,0,0,172,1264029031,1,160,19355000
1724401431593000,25028,277600,0,0,172,1264029031,1,160,20479000
1724401450778000,25029,277760,0,0,172,1264029031,1,160,19185000
1724401471071000,25030,277920,0,0,172,1264029031,1,160,20293000
1724401491577000,25031,278080,0,0,172,1264029031,1,160,20506000
1724401510289000,25032,278240,0,0,172,1264029031,1,160,18712000
1724401531871000,25033,278400,0,0,172,1264029031,1,160,21582000
1724401550605000,25034,278560,0,0,172,1264029031,1,160,18734000
1724401570817000,25035,278720,0,0,172,1264029031,1,160,20212000
1724401590360000,25036,278880,0,0,172,1264029031,1,160,19543000
1724401610845000,25037,279040,0,0,172,1264029031,1,160,20485000
1724401631355000,25038,279200,0,0,172,1264029031,1,160,20510000
1724401650701000,25039,279360,0,0,172,1264029031,1,160,19346000
1724401671007000,25040,279520,0,0,172,1264029031,1,160,20306000
1724401691481000,25041,279680,0,0,172,1264029031,1,160,20474000
1724401711030000,25042,279840,0,0,172,1264029031,1,160,19549000
1724401731394000,25043,280000,0,0,172,1264029031,1,160,20364000
1724401750812000,25044,280160,0,0,172,1264029031,1,160,19418000
1724401771143000,25045,280320,0,0,172,1264029031,1,160,20331000
1724401791686000,25046,280480,0,0,172,1264029031,1,160,20543000
1724401811208000,25047,280640,0,0,172,1264029031,1,160,19522000
1724401831755000,25048,280800,0,0,172,1264029031,1,160,20547000
1724401851104000,25049,280960,0,0,172,1264029031,1,160,19349000
1724401871428000,25050,281120,0,0,172,1264029031,1,160,20324000
1724401890950000,25051,281280,0,0,172,1264029031,1,160,19522000
1724401911530000,25052,281440,0,0,172,1264029031,1,160,20580000
1724401931140000,25053,281600,0,0,172,1264029031,1,160,19610000
1724401951507000,25054,281760,0,0,172,1264029031,1,160,20367000
1724401970849000,25055,281920,0,0,172,1264029031,1,160,19342000
1724401991241000,25056,282080,0,0,172,1264029031,1,160,20392000
1724402011716000,25057,282240,0,0,172,1264029031,1,160,20475000
1724402031161000,25058,282400,0,0,172,1264029031,1,160,19445000
1724402051483000,25059,282560,0,0,172,1264029031,1,160,20322000
1724402070648000,25060,282720,0,0,172,1264029031,1,160,19165000
