monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1725128160320000,4018,371844772,0,0,172,437012093,1,160,20232000
1725128180173000,4019,371844932,0,0,172,437012093,1,160,19853000
1725128200256000,4020,371845092,0,0,172,437012093,1,160,20083000
1725128220098000,4021,371845252,0,0,172,437012093,1,160,19842000
1725128240196000,4022,371845412,0,0,172,437012093,1,160,20098000
1725128260179000,4023,371845572,0,0,172,437012093,1,160,19983000
1725128280126000,4024,371845732,0,0,172,437012093,1,160,19947000
1725128300131000,4025,371845892,0,0,172,437012093,1,160,20005000
1725128320056000,4026,371846052,0,0,172,437012093,1,160,19925000
1725128340433000,4027,371846212,0,0,172,437012093,1,160,20377000
1725128360115000,4028,371846372,0,0,172,437012093,1,160,19682000
1725128379896000,4029,371846532,0,0,172,437012093,1,160,19781000
1725128400124000,4030,371846692,0,0,172,437012093,1,160,20228000
1725128420083000,4031,371846852,0,0,172,437012093,1,160,19959000
1725128440253000,4032,371847012,0,0,172,437012093,1,160,20170000
1725128460408000,4033,371847172,0,0,172,437012093,1,160,20155000
1725128480074000,4034,371847332,0,0,172,437012093,1,160,19666000
1725128499994000,4035,371847492,0,0,172,437012093,1,160,19920000
1725128520520000,4036,371847652,0,0,172,437012093,1,160,20526000
1725128540328000,4037,371847812,0,0,172,437012093,1,160,19808000
1725128560317000,4038,371847972,0,0,172,437012093,1,160,19989000
1725128580334000,4039,371848132,0,0,172,437012093,1,160,20017000
1725128600275000,4040,371848292,0,0,172,437012093,1,160,19941000
1725128620281000,4041,371848452,0,0,172,437012093,1,160,20006000
1725128640349000,4042,371848612,0,0,172,437012093,1,160,20068000
1725128660183000,4043,371848772,0,0,172,437012093,1,160,19834000
1725128680023000,4044,371848932,0,0,172,437012093,1,160,19840000
1725128700090000,4045,371849092,0,0,172,437012093,1,160,20067000
1725128720224000,4046,371849252,0,0,172,437012093,1,160,20134000
1725128740155000,4047,371849412,0,0,172,437012093,1,160,19931000
1725128760454000,4048,371849572,0,0,172,437012093,1,160,20299000
1725128779880000,4049,371849732,0,0,172,437012093,1,160,19426000
1725128800773000,4050,371849892,0,0,172,437012093,1,160,20893000
1725128820584000,4051,371850052,0,0,172,437012093,1,160,19811000
1725128840418000,4052,371850212,0,0,172,437012093,1,160,19834000
1725128860136000,4053,371850372,0,0,172,437012093,1,160,19718000
1725128880419000,4054,371850532,0,0,172,437012093,1,160,20283000
1725128900048000,4055,371850692,0,0,172,437012093,1,160,19629000
1725128920846000,4056,371850852,0,0,172,437012093,1,160,20798000
1725128940108000,4057,371851012,0,0,172,437012093,1,160,19262000
1725128960310000,4058,371851172,0,0,172,437012093,1,160,20202000
1725128979944000,4059,371851332,0,0,172,437012093,1,160,19634000
1725129000658000,4060,371851492,0,0,172,437012093,1,160,20714000
1725129020263000,4061,371851652,0,0,172,437012093,1,160,19605000
1725129040270000,4062,371851812,0,0,172,437012093,1,160,20007000
1725129060155000,4063,371851972,0,0,172,437012093,1,160,19885000
